transaction_id,client_id,transaction_date,amount,mcc_code,category,merchant_name,bank_account,status,response_code,balance
113410,62,2024-01-12 07:11,5000,5912,Pharmacy,Nor Pharma,40158811,SUCCESS,0,1029206
113411,62,2024-01-17 08:33,8900,5411,Supermarket,Carrefour,40158811,SUCCESS,0,1052083
113412,62,2024-01-17 22:50,55600,3001,Travel,Booking.com,40158811,SUCCESS,0,986557
113413,62,2024-01-20 08:36,5900,5812,Restaurant,Dolmama,40158811,SUCCESS,0,1006328
113414,62,2024-01-29 19:42,13700,5411,Supermarket,Rossia,40158811,SUCCESS,0,982793
113415,62,2024-01-29 21:19,500,3001,Travel,Hotels.am,40158811,SUCCESS,0,949419
113416,62,2024-02-04 08:28,6500,5812,Restaurant,Lavash Cafe,40158811,SUCCESS,0,1346220
113417,62,2024-02-08 09:38,13400,5812,Restaurant,Green Bean,40158811,SUCCESS,0,1307557
113418,62,2024-02-14 12:33,13800,5411,Supermarket,Yerevan City,40158811,SUCCESS,0,1338023
113419,62,2024-02-15 15:02,37500,5211,Repair / Hardware,ArmBuild,40158811,SUCCESS,0,1272692
113420,62,2024-02-23 16:00,79700,1021,Electronics,Samsung Store,40158811,SUCCESS,0,1208334
113421,62,2024-03-02 22:51,1000,5812,Restaurant,Mer Taghe,40158811,SUCCESS,0,1592615
113422,62,2024-03-03 15:30,16800,5680,Clothing,Reserved,40158811,SUCCESS,0,1599376
113423,62,2024-03-06 20:08,32000,1021,Electronics,DigiTech,40158811,SUCCESS,0,1503816
113424,62,2024-03-14 14:37,9100,5912,Pharmacy,ArmPharm,40158811,SUCCESS,0,1544146
113425,62,2024-03-20 16:43,10600,5812,Restaurant,Mer Taghe,40158811,SUCCESS,0,1496128
113426,62,2024-03-20 21:12,5400,5812,Restaurant,Dolmama,40158811,SUCCESS,0,1538436
113427,62,2024-03-22 10:20,9500,5912,Pharmacy,Vita,40158811,FAILED,57,1480789
113428,62,2024-03-25 22:17,6000,5912,Pharmacy,ArmPharm,40158811,SUCCESS,0,1465919
113429,62,2024-03-29 16:17,29700,6011,ATM / Cash,Ameriabank ATM,40158811,SUCCESS,0,1490626
113430,62,2024-03-31 16:48,7900,5411,Supermarket,SAS Supermarket,40158811,SUCCESS,0,1480316
113431,62,2024-04-07 10:28,19000,6011,ATM / Cash,Ardshinbank ATM,40158811,SUCCESS,0,1794601
113432,62,2024-04-10 15:26,6500,5812,Restaurant,Pizza di Roma,40158811,SUCCESS,0,1800740
113433,62,2024-04-11 13:51,35600,5680,Clothing,Reserved,40158811,SUCCESS,0,1748387
113434,62,2024-04-12 14:54,15800,6011,ATM / Cash,ACBA ATM,40158811,SUCCESS,0,1818704
113435,62,2024-04-13 07:19,7900,5812,Restaurant,Dolmama,40158811,SUCCESS,0,1753938
113436,62,2024-04-20 22:28,42600,5211,Repair / Hardware,ArmBuild,40158811,SUCCESS,0,1757223
113437,62,2024-04-25 20:39,9600,5812,Restaurant,Dolmama,40158811,FAILED,57,1706210
113438,62,2024-05-01 22:22,27100,6011,ATM / Cash,Ameriabank ATM,40158811,SUCCESS,0,2051056
113439,62,2024-05-04 18:52,55300,3001,Travel,Booking.com,40158811,SUCCESS,0,1967916
113440,62,2024-05-07 18:29,39500,3001,Travel,FlyDubai,40158811,SUCCESS,0,1945641
113441,62,2024-05-11 15:38,10600,5411,Supermarket,Rossia,40158811,SUCCESS,0,1996671
113442,62,2024-05-14 16:11,50600,3001,Travel,Hotels.am,40158811,FAILED,57,1911052
113443,62,2024-05-19 13:56,13000,5411,Supermarket,Unimart,40158811,SUCCESS,0,1945769
113444,62,2024-05-22 08:27,18800,6011,ATM / Cash,ACBA ATM,40158811,SUCCESS,0,1972961
113445,62,2024-05-22 14:11,20200,6011,ATM / Cash,Ardshinbank ATM,40158811,SUCCESS,0,1932319
113446,62,2024-05-24 20:00,5900,5411,Supermarket,SAS Supermarket,40158811,SUCCESS,0,1949770
113447,62,2024-05-29 20:18,10000,5812,Restaurant,Mer Taghe,40158811,SUCCESS,0,1857570
113448,62,2024-05-30 15:19,8500,5812,Restaurant,Mer Taghe,40158811,SUCCESS,0,1834905
113449,62,2024-05-31 18:51,28000,6011,ATM / Cash,Ameriabank ATM,40158811,SUCCESS,0,1901742
113450,62,2024-06-02 19:12,20000,6011,ATM / Cash,Inecobank ATM,40158811,SUCCESS,0,2157116
113451,62,2024-06-07 14:06,2700,5912,Pharmacy,Vita,40158811,SUCCESS,0,2162632
113452,62,2024-06-09 19:27,6900,5812,Restaurant,Mer Taghe,40158811,SUCCESS,0,2218267
113453,62,2024-06-10 19:47,7400,5812,Restaurant,Lavash Cafe,40158811,SUCCESS,0,2203804
113454,62,2024-06-14 13:02,8900,5912,Pharmacy,Zdravitsa,40158811,SUCCESS,0,2151918
113455,62,2024-06-18 18:43,500,3001,Travel,Hotels.am,40158811,SUCCESS,0,2134256
113456,62,2024-06-18 22:18,20300,6011,ATM / Cash,Ardshinbank ATM,40158811,SUCCESS,0,2131465
113457,62,2024-06-19 15:34,9500,5812,Restaurant,Mer Taghe,40158811,SUCCESS,0,2173797
113458,62,2024-06-27 07:37,6000,5812,Restaurant,Mer Taghe,40158811,SUCCESS,0,2078420
113459,62,2024-07-01 11:26,118900,3001,Travel,Hotels.am,40158811,SUCCESS,0,2320562
113460,62,2024-07-07 07:09,103700,3001,Travel,Hotels.am,40158811,SUCCESS,0,2231217
113461,62,2024-07-09 22:56,136400,3001,Travel,S7 Airlines,40158811,SUCCESS,0,2181348
113462,62,2024-07-10 20:03,107800,3001,Travel,S7 Airlines,40158811,SUCCESS,0,1992372
113463,62,2024-07-10 22:39,12800,6011,ATM / Cash,ACBA ATM,40158811,SUCCESS,0,1964373
113464,62,2024-07-20 18:46,164600,3001,Travel,Hotels.am,40158811,SUCCESS,0,1882133
113465,62,2024-07-22 07:35,148200,3001,Travel,ArmAvia,40158811,SUCCESS,0,1702084
113466,62,2024-07-24 20:13,97500,3001,Travel,S7 Airlines,40158811,SUCCESS,0,1630984
113467,62,2024-07-25 10:08,63500,3001,Travel,FlyDubai,40158811,SUCCESS,0,1522341
113468,62,2024-07-27 11:01,148400,3001,Travel,S7 Airlines,40158811,SUCCESS,0,1409579
113469,62,2024-08-09 18:27,87600,3001,Travel,Booking.com,40158811,SUCCESS,0,1711076
113470,62,2024-08-12 13:51,3500,5812,Restaurant,Dolmama,40158811,SUCCESS,0,1660552
113471,62,2024-08-13 13:04,166500,3001,Travel,Hotels.am,40158811,SUCCESS,0,1474350
113472,62,2024-08-16 07:11,166600,3001,Travel,ArmAvia,40158811,SUCCESS,0,1347552
113473,62,2024-08-28 15:04,23900,6011,ATM / Cash,Inecobank ATM,40158811,SUCCESS,0,1335341
113474,62,2024-08-30 13:47,178400,3001,Travel,S7 Airlines,40158811,SUCCESS,0,1109677
113475,62,2024-08-30 14:58,152100,3001,Travel,ArmAvia,40158811,SUCCESS,0,983750
113476,62,2024-08-30 20:17,136900,3001,Travel,Booking.com,40158811,SUCCESS,0,845477
113477,62,2024-09-02 18:30,120300,3001,Travel,Booking.com,40158811,SUCCESS,0,1069228
113478,62,2024-09-04 17:32,11300,5812,Restaurant,Pizza di Roma,40158811,SUCCESS,0,1065902
113479,62,2024-09-05 12:46,8600,5411,Supermarket,SAS Supermarket,40158811,SUCCESS,0,1068675
113480,62,2024-09-15 17:17,96100,3001,Travel,ArmAvia,40158811,SUCCESS,0,976764
113481,62,2024-09-17 12:41,93200,3001,Travel,ArmAvia,40158811,SUCCESS,0,888276
113482,62,2024-09-20 13:46,135000,3001,Travel,ArmAvia,40158811,SUCCESS,0,728342
113483,62,2024-09-28 16:04,132400,3001,Travel,ArmAvia,40158811,SUCCESS,0,631024
113484,62,2024-09-29 19:45,67000,3001,Travel,Booking.com,40158811,SUCCESS,0,558839
113485,62,2024-10-04 22:48,40000,5211,Repair / Hardware,Fix Price Build,40158811,SUCCESS,0,901064
113486,62,2024-10-07 14:00,17100,5411,Supermarket,Rossia,40158811,SUCCESS,0,855027
113487,62,2024-10-10 19:14,51200,3001,Travel,ArmAvia,40158811,SUCCESS,0,824323
113488,62,2024-10-11 19:09,4700,5411,Supermarket,SAS Supermarket,40158811,SUCCESS,0,802684
113489,62,2024-10-12 09:03,6000,1021,Electronics,iSpace,40158811,FAILED,57,781840
113490,62,2024-10-13 12:48,25900,6011,ATM / Cash,Inecobank ATM,40158811,SUCCESS,0,761129
113491,62,2024-10-25 20:15,6300,5812,Restaurant,Green Bean,40158811,SUCCESS,0,750530
113492,62,2024-10-29 09:39,9300,5812,Restaurant,Lavash Cafe,40158811,SUCCESS,0,761586
113493,62,2024-10-30 11:39,20900,6011,ATM / Cash,Inecobank ATM,40158811,SUCCESS,0,757890
113494,62,2024-11-01 16:49,32500,5211,Repair / Hardware,HomePro,40158811,SUCCESS,0,1084870
113495,62,2024-11-04 19:34,19200,6011,ATM / Cash,Ardshinbank ATM,40158811,SUCCESS,0,1080716
113496,62,2024-11-08 17:32,8500,5411,Supermarket,Carrefour,40158811,SUCCESS,0,1032090
113497,62,2024-11-10 10:29,8000,5812,Restaurant,Green Bean,40158811,SUCCESS,0,1046141
113498,62,2024-11-18 16:11,5500,5912,Pharmacy,PharmAm,40158811,SUCCESS,0,1046661
113499,62,2024-11-19 15:45,10500,5411,Supermarket,Unimart,40158811,SUCCESS,0,1052049
113500,62,2024-11-20 10:11,17400,6011,ATM / Cash,ACBA ATM,40158811,SUCCESS,0,1024846
113501,62,2024-11-22 11:14,7300,5812,Restaurant,Green Bean,40158811,SUCCESS,0,980663
113502,62,2024-11-23 11:17,48800,5211,Repair / Hardware,ArmBuild,40158811,SUCCESS,0,954792
113503,62,2024-11-27 17:32,19000,6011,ATM / Cash,Ardshinbank ATM,40158811,SUCCESS,0,909443
113504,62,2024-12-05 19:47,16100,5411,Supermarket,SAS Supermarket,40158811,SUCCESS,0,1305755
113505,62,2024-12-09 15:16,88400,3001,Travel,FlyDubai,40158811,SUCCESS,0,1201967
113506,62,2024-12-10 18:07,26800,6011,ATM / Cash,Ameriabank ATM,40158811,SUCCESS,0,1187324
113507,62,2024-12-16 19:12,14100,5411,Supermarket,Carrefour,40158811,SUCCESS,0,1182467
113508,62,2024-12-17 14:54,39900,5211,Repair / Hardware,MasterBuild,40158811,SUCCESS,0,1137936
113509,62,2024-12-17 21:35,10600,5812,Restaurant,Lavash Cafe,40158811,SUCCESS,0,1129132
113510,62,2024-12-20 21:40,7200,5912,Pharmacy,Vita,40158811,SUCCESS,0,1085713
113511,62,2024-12-22 08:55,27900,6011,ATM / Cash,Ameriabank ATM,40158811,SUCCESS,0,1075285
113512,62,2024-12-31 15:57,9800,5812,Restaurant,Lavash Cafe,40158811,SUCCESS,0,1041373
113513,62,2025-01-04 14:12,10600,5411,Supermarket,Rossia,40158811,SUCCESS,0,1393446
113514,62,2025-01-06 18:48,10700,5812,Restaurant,Mer Taghe,40158811,SUCCESS,0,1408430
113515,62,2025-01-11 18:16,20700,6011,ATM / Cash,ACBA ATM,40158811,SUCCESS,0,1403031
113516,62,2025-01-13 08:01,6700,5912,Pharmacy,Nor Pharma,40158811,SUCCESS,0,1429940
113517,62,2025-01-18 21:34,10100,5411,Supermarket,SAS Supermarket,40158811,SUCCESS,0,1365568
113518,62,2025-01-23 09:21,12700,5411,Supermarket,Unimart,40158811,SUCCESS,0,1362503
113519,62,2025-01-23 22:04,59900,1021,Electronics,DigiTech,40158811,SUCCESS,0,1351195
113520,62,2025-01-26 14:04,10700,5812,Restaurant,Lavash Cafe,40158811,SUCCESS,0,1269865
113521,62,2025-01-28 09:11,47100,1021,Electronics,iSpace,40158811,SUCCESS,0,1257996
113522,62,2025-01-28 17:31,24800,6011,ATM / Cash,Ameriabank ATM,40158811,SUCCESS,0,1231948
113523,62,2025-02-02 12:59,17100,5411,Supermarket,Yerevan City,40158811,SUCCESS,0,1593246
113524,62,2025-02-02 15:22,6600,5912,Pharmacy,Nor Pharma,40158811,SUCCESS,0,1629479
113525,62,2025-02-02 19:24,7500,5411,Supermarket,Rossia,40158811,SUCCESS,0,1608075
113526,62,2025-02-03 17:14,82500,3001,Travel,S7 Airlines,40158811,SUCCESS,0,1532620
113527,62,2025-02-05 20:24,27100,5211,Repair / Hardware,StroiMag,40158811,SUCCESS,0,1465479
113528,62,2025-02-06 14:56,5300,5912,Pharmacy,Zdravitsa,40158811,SUCCESS,0,1494324
113529,62,2025-02-10 15:59,2600,5812,Restaurant,Pizza di Roma,40158811,SUCCESS,0,1452996
113530,62,2025-02-12 19:07,24600,6011,ATM / Cash,ACBA ATM,40158811,SUCCESS,0,1433640
113531,62,2025-02-19 12:45,7000,6011,ATM / Cash,Ardshinbank ATM,40158811,SUCCESS,0,1400196
113532,62,2025-02-20 16:54,9000,5411,Supermarket,Yerevan City,40158811,SUCCESS,0,1404085
113533,62,2025-02-28 20:56,9800,5812,Restaurant,Green Bean,40158811,SUCCESS,0,1421577
113534,62,2025-03-04 17:55,8800,5912,Pharmacy,Vita,40158811,SUCCESS,0,1758691
113535,62,2025-03-06 21:11,6000,5812,Restaurant,Mer Taghe,40158811,SUCCESS,0,1777435
113536,62,2025-03-10 09:48,46600,3001,Travel,S7 Airlines,40158811,SUCCESS,0,1718585
113537,62,2025-03-14 19:37,13000,6011,ATM / Cash,Ardshinbank ATM,40158811,SUCCESS,0,1715069
113538,62,2025-03-18 13:19,15600,6011,ATM / Cash,Ardshinbank ATM,40158811,SUCCESS,0,1701971
113539,62,2025-03-23 20:22,27700,5680,Clothing,Zara Armenia,40158811,SUCCESS,0,1640471
113540,62,2025-03-24 08:00,10000,5411,Supermarket,Carrefour,40158811,SUCCESS,0,1614586
113541,62,2025-03-28 11:12,31300,5211,Repair / Hardware,HomePro,40158811,SUCCESS,0,1654847
113542,62,2025-03-30 21:54,6100,5411,Supermarket,Yerevan City,40158811,SUCCESS,0,1603415
113543,62,2025-04-11 07:56,16500,5411,Supermarket,Yerevan City,40158811,SUCCESS,0,1938420
113544,62,2025-04-11 09:24,14000,5411,Supermarket,Yerevan City,40158811,SUCCESS,0,1924253
113545,62,2025-04-15 09:29,15200,5411,Supermarket,Yerevan City,40158811,SUCCESS,0,1930756
113546,62,2025-04-17 15:33,54400,5211,Repair / Hardware,ArmBuild,40158811,SUCCESS,0,1929141
113547,62,2025-04-18 07:52,13400,6011,ATM / Cash,Ardshinbank ATM,40158811,SUCCESS,0,1825144
113548,62,2025-04-23 20:27,6100,5912,Pharmacy,Vita,40158811,SUCCESS,0,1882056
113549,62,2025-04-24 20:33,4400,5411,Supermarket,Rossia,40158811,SUCCESS,0,1854304
113550,62,2025-04-26 10:32,17400,5812,Restaurant,Green Bean,40158811,SUCCESS,0,1810291
113551,62,2025-04-26 20:16,7600,5812,Restaurant,Green Bean,40158811,SUCCESS,0,1807691
113552,62,2025-04-29 10:01,76000,3001,Travel,ArmAvia,40158811,SUCCESS,0,1779401
113553,62,2025-05-01 18:13,16400,5211,Repair / Hardware,Fix Price Build,40158811,FAILED,57,2138204
113554,62,2025-05-02 08:30,28000,6011,ATM / Cash,ACBA ATM,40158811,SUCCESS,0,2130155
113555,62,2025-05-02 16:35,13600,5812,Restaurant,Green Bean,40158811,SUCCESS,0,2160527
113556,62,2025-05-02 21:23,11800,5411,Supermarket,Carrefour,40158811,SUCCESS,0,2129107
113557,62,2025-05-06 20:13,11900,6011,ATM / Cash,Ameriabank ATM,40158811,SUCCESS,0,2023422
113558,62,2025-05-07 11:04,11400,5411,Supermarket,Carrefour,40158811,SUCCESS,0,2060272
113559,62,2025-05-07 20:38,3100,5411,Supermarket,Unimart,40158811,SUCCESS,0,2008051
113560,62,2025-05-13 07:12,49100,3001,Travel,S7 Airlines,40158811,SUCCESS,0,2010324
113561,62,2025-05-15 07:01,9100,5912,Pharmacy,PharmAm,40158811,SUCCESS,0,1957310
113562,62,2025-05-20 12:32,6900,5912,Pharmacy,Vita,40158811,SUCCESS,0,2033606
113563,62,2025-05-20 16:10,30700,5211,Repair / Hardware,ArmBuild,40158811,SUCCESS,0,1946018
113564,62,2025-05-27 13:51,42900,5211,Repair / Hardware,MasterBuild,40158811,SUCCESS,0,1954968
113565,62,2025-06-02 19:01,9800,5812,Restaurant,Green Bean,40158811,SUCCESS,0,2232154
113566,62,2025-06-04 12:55,5400,5411,Supermarket,Unimart,40158811,SUCCESS,0,2316190
113567,62,2025-06-04 19:14,7200,5912,Pharmacy,PharmAm,40158811,SUCCESS,0,2244938
113568,62,2025-06-07 09:49,21700,5411,Supermarket,SAS Supermarket,40158811,SUCCESS,0,2266362
113569,62,2025-06-10 21:01,3700,5912,Pharmacy,ArmPharm,40158811,SUCCESS,0,2177673
113570,62,2025-06-12 08:05,33700,5211,Repair / Hardware,MasterBuild,40158811,SUCCESS,0,2204661
113571,62,2025-06-15 09:45,64100,5211,Repair / Hardware,HomePro,40158811,SUCCESS,0,2134299
113572,62,2025-06-22 12:08,9800,5912,Pharmacy,PharmAm,40158811,SUCCESS,0,2074802
113573,62,2025-06-22 20:22,6500,5812,Restaurant,Pizza di Roma,40158811,SUCCESS,0,2110555
113574,62,2025-06-24 17:27,7500,5912,Pharmacy,Nor Pharma,40158811,FAILED,57,2134078
113575,62,2025-07-03 10:35,8000,5812,Restaurant,Pizza di Roma,40158811,SUCCESS,0,2477546
113576,62,2025-07-04 20:46,9000,5411,Supermarket,Yerevan City,40158811,SUCCESS,0,2490334
113577,62,2025-07-05 08:17,19400,6011,ATM / Cash,Ardshinbank ATM,40158811,SUCCESS,0,2456231
113578,62,2025-07-05 09:38,6300,5912,Pharmacy,PharmAm,40158811,SUCCESS,0,2481465
113579,62,2025-07-05 19:50,20900,6011,ATM / Cash,Ameriabank ATM,40158811,SUCCESS,0,2408057
113580,62,2025-07-09 22:09,14000,6011,ATM / Cash,Ameriabank ATM,40158811,SUCCESS,0,2489942
113581,62,2025-07-10 07:34,3800,5912,Pharmacy,Zdravitsa,40158811,FAILED,57,2478489
113582,62,2025-07-25 09:20,7900,5812,Restaurant,Dolmama,40158811,SUCCESS,0,2441854
113583,62,2025-07-25 15:31,13100,5812,Restaurant,Green Bean,40158811,SUCCESS,0,2456733
113584,62,2025-07-28 11:45,12300,5411,Supermarket,Carrefour,40158811,SUCCESS,0,2344617
113585,62,2025-08-03 18:36,6200,5912,Pharmacy,Vita,40158811,SUCCESS,0,2806375
113586,62,2025-08-14 07:37,68900,3001,Travel,S7 Airlines,40158811,SUCCESS,0,2670355
113587,62,2025-08-15 18:25,6600,5912,Pharmacy,Zdravitsa,40158811,FAILED,57,2776926
113588,62,2025-08-16 10:19,19500,5411,Supermarket,Rossia,40158811,SUCCESS,0,2750107
113589,62,2025-08-22 13:08,49900,3001,Travel,Booking.com,40158811,SUCCESS,0,2680056
113590,62,2025-08-25 20:53,32000,5680,Clothing,Mango,40158811,SUCCESS,0,2656326
113591,62,2025-08-26 15:13,9000,5411,Supermarket,Rossia,40158811,SUCCESS,0,2527318
113592,62,2025-08-31 10:15,14000,5411,Supermarket,SAS Supermarket,40158811,SUCCESS,0,2570709
113593,62,2025-09-01 22:06,7700,5912,Pharmacy,Vita,40158811,SUCCESS,0,3029779
113594,62,2025-09-05 11:07,6900,5912,Pharmacy,PharmAm,40158811,SUCCESS,0,2973389
113595,62,2025-09-09 13:14,16000,6011,ATM / Cash,Inecobank ATM,40158811,SUCCESS,0,2836527
113596,62,2025-09-10 10:52,14900,6011,ATM / Cash,Inecobank ATM,40158811,SUCCESS,0,2976373
113597,62,2025-09-12 19:19,22300,6011,ATM / Cash,ACBA ATM,40158811,FAILED,57,2902789
113598,62,2025-09-20 07:23,25000,6011,ATM / Cash,Ameriabank ATM,40158811,SUCCESS,0,2811778
113599,62,2025-09-24 11:41,46800,3001,Travel,Booking.com,40158811,SUCCESS,0,2837070
113600,62,2025-09-28 14:57,13100,5411,Supermarket,Rossia,40158811,SUCCESS,0,2871607
113601,62,2025-09-29 12:14,7900,5812,Restaurant,Lavash Cafe,40158811,SUCCESS,0,2827915
113602,62,2025-09-30 15:06,12400,5411,Supermarket,Yerevan City,40158811,SUCCESS,0,2801382
113603,62,2025-09-30 20:38,36000,1021,Electronics,MediaMarkt,40158811,SUCCESS,0,2753900
113604,62,2025-10-02 07:51,22500,6011,ATM / Cash,ACBA ATM,40158811,SUCCESS,0,3211582
113605,62,2025-10-02 18:36,25200,6011,ATM / Cash,Ameriabank ATM,40158811,SUCCESS,0,3063547
113606,62,2025-10-04 15:20,8100,5912,Pharmacy,PharmAm,40158811,SUCCESS,0,3136249
113607,62,2025-10-08 14:11,17900,6011,ATM / Cash,Ardshinbank ATM,40158811,SUCCESS,0,3093989
113608,62,2025-10-08 20:21,30400,6011,ATM / Cash,Ardshinbank ATM,40158811,SUCCESS,0,2976800
113609,62,2025-10-12 12:14,22100,5680,Clothing,H&M Yerevan,40158811,SUCCESS,0,3090431
113610,62,2025-10-12 13:44,16200,5411,Supermarket,Carrefour,40158811,SUCCESS,0,3038591
113611,62,2025-10-20 17:50,6200,5912,Pharmacy,PharmAm,40158811,SUCCESS,0,2982114
113612,62,2025-10-24 20:43,12300,6011,ATM / Cash,ACBA ATM,40158811,SUCCESS,0,3056854
113613,62,2025-10-30 18:15,59100,3001,Travel,Booking.com,40158811,SUCCESS,0,3019699
113614,62,2025-11-01 22:33,22400,3001,Travel,Hotels.am,40158811,SUCCESS,0,3227978
113615,62,2025-11-05 18:51,24300,6011,ATM / Cash,ACBA ATM,40158811,SUCCESS,0,3264250
113616,62,2025-11-08 11:31,17100,5211,Repair / Hardware,HomePro,40158811,SUCCESS,0,3174474
113617,62,2025-11-11 13:07,42000,3001,Travel,FlyDubai,40158811,SUCCESS,0,3284183
113618,62,2025-11-12 13:40,6300,5411,Supermarket,Unimart,40158811,SUCCESS,0,3193818
113619,62,2025-11-13 22:09,16500,5812,Restaurant,Green Bean,40158811,SUCCESS,0,3120609
113620,62,2025-11-15 10:52,8700,3001,Travel,ArmAvia,40158811,SUCCESS,0,3104806
113621,62,2025-11-17 09:34,8000,5812,Restaurant,Lavash Cafe,40158811,SUCCESS,0,3183565
113622,62,2025-11-19 09:27,29100,6011,ATM / Cash,Inecobank ATM,40158811,SUCCESS,0,3073027
113623,62,2025-11-23 09:33,9600,5912,Pharmacy,Nor Pharma,40158811,SUCCESS,0,3092302
113624,62,2025-11-25 18:59,26800,6011,ATM / Cash,Ameriabank ATM,40158811,SUCCESS,0,3059887
113625,62,2025-11-28 17:25,17500,6011,ATM / Cash,ACBA ATM,40158811,SUCCESS,0,3147173
113626,62,2025-11-29 13:11,10400,5912,Pharmacy,Zdravitsa,40158811,SUCCESS,0,2988757
113627,62,2025-11-30 15:56,34100,5680,Clothing,LC Waikiki,40158811,SUCCESS,0,2960357
113628,62,2025-11-30 16:50,21700,6011,ATM / Cash,Ardshinbank ATM,40158811,SUCCESS,0,2993274
113630,63,2024-01-01 22:47,18800,6011,ATM / Cash,Inecobank ATM,35583290,SUCCESS,0,2845551
113631,63,2024-01-03 07:09,6600,5912,Pharmacy,Nor Pharma,35583290,SUCCESS,0,2914252
113632,63,2024-01-14 11:48,19700,6011,ATM / Cash,ACBA ATM,35583290,SUCCESS,0,2919159
113633,63,2024-01-14 21:44,8200,5812,Restaurant,Dolmama,35583290,SUCCESS,0,2840379
113634,63,2024-01-17 20:35,9400,5912,Pharmacy,Vita,35583290,SUCCESS,0,2877952
113635,63,2024-01-21 22:26,23800,5211,Repair / Hardware,ArmBuild,35583290,SUCCESS,0,2803290
113636,63,2024-01-25 22:50,4900,5912,Pharmacy,ArmPharm,35583290,SUCCESS,0,2761285
113637,63,2024-01-27 09:18,11700,5812,Restaurant,Green Bean,35583290,SUCCESS,0,2748184
113638,63,2024-01-30 13:44,10100,5411,Supermarket,Carrefour,35583290,SUCCESS,0,2826960
113639,63,2024-01-30 18:52,4200,5812,Restaurant,Dolmama,35583290,SUCCESS,0,2877858
113640,63,2024-02-07 17:18,5800,5912,Pharmacy,Zdravitsa,35583290,SUCCESS,0,3556319
113641,63,2024-02-09 22:58,30000,5211,Repair / Hardware,Fix Price Build,35583290,SUCCESS,0,3470998
113642,63,2024-02-13 11:54,18200,5411,Supermarket,Rossia,35583290,SUCCESS,0,3394005
113643,63,2024-02-17 11:26,34200,5680,Clothing,H&M Yerevan,35583290,SUCCESS,0,3433608
113644,63,2024-02-17 15:51,9900,5912,Pharmacy,Zdravitsa,35583290,FAILED,57,3491209
113645,63,2024-02-21 20:19,9000,5912,Pharmacy,ArmPharm,35583290,SUCCESS,0,3361943
113646,63,2024-02-22 16:53,10800,5812,Restaurant,Lavash Cafe,35583290,SUCCESS,0,3320606
113647,63,2024-02-27 14:07,5900,5812,Restaurant,Lavash Cafe,35583290,SUCCESS,0,3480420
113648,63,2024-02-27 20:47,6500,5912,Pharmacy,Vita,35583290,SUCCESS,0,3436263
113649,63,2024-03-03 21:30,5000,5812,Restaurant,Pizza di Roma,35583290,SUCCESS,0,3964499
113650,63,2024-03-11 10:57,31800,5211,Repair / Hardware,Fix Price Build,35583290,SUCCESS,0,4096492
113651,63,2024-03-13 12:51,8700,5912,Pharmacy,ArmPharm,35583290,SUCCESS,0,4091788
113652,63,2024-03-13 19:29,21100,6011,ATM / Cash,ACBA ATM,35583290,SUCCESS,0,4040051
113653,63,2024-03-19 08:01,54700,5211,Repair / Hardware,MasterBuild,35583290,SUCCESS,0,3901734
113654,63,2024-03-19 11:08,4100,5912,Pharmacy,Vita,35583290,SUCCESS,0,4058887
113655,63,2024-03-26 12:20,9500,5812,Restaurant,Mer Taghe,35583290,SUCCESS,0,3982732
113656,63,2024-03-30 11:14,7000,5411,Supermarket,SAS Supermarket,35583290,SUCCESS,0,3810711
113657,63,2024-04-07 22:46,12400,5411,Supermarket,Rossia,35583290,SUCCESS,0,4635137
113658,63,2024-04-09 20:28,10200,5812,Restaurant,Green Bean,35583290,SUCCESS,0,4630297
113659,63,2024-04-11 15:04,7400,5812,Restaurant,Mer Taghe,35583290,SUCCESS,0,4504434
113660,63,2024-04-11 18:07,24400,6011,ATM / Cash,Inecobank ATM,35583290,SUCCESS,0,4459512
113661,63,2024-04-12 08:19,12300,6011,ATM / Cash,Inecobank ATM,35583290,SUCCESS,0,4623756
113662,63,2024-04-12 20:18,5300,5411,Supermarket,Carrefour,35583290,SUCCESS,0,4561264
113663,63,2024-04-16 14:02,14200,5411,Supermarket,Yerevan City,35583290,SUCCESS,0,4593591
113664,63,2024-04-18 19:46,13200,5812,Restaurant,Pizza di Roma,35583290,SUCCESS,0,4678722
113665,63,2024-04-20 12:40,12000,6011,ATM / Cash,ACBA ATM,35583290,SUCCESS,0,4430548
113666,63,2024-04-23 13:55,10100,5912,Pharmacy,PharmAm,35583290,SUCCESS,0,4414424
113667,63,2024-04-26 17:31,12200,5411,Supermarket,Unimart,35583290,SUCCESS,0,4438040
113668,63,2024-04-27 22:36,15000,5211,Repair / Hardware,HomePro,35583290,SUCCESS,0,4413066
113669,63,2024-05-01 07:46,7500,5411,Supermarket,Yerevan City,35583290,SUCCESS,0,5266953
113670,63,2024-05-01 08:38,35200,5211,Repair / Hardware,MasterBuild,35583290,SUCCESS,0,5086987
113671,63,2024-05-01 10:47,10400,5411,Supermarket,Unimart,35583290,SUCCESS,0,5160602
113672,63,2024-05-04 18:06,9500,6011,ATM / Cash,Ardshinbank ATM,35583290,SUCCESS,0,5027664
113673,63,2024-05-07 08:11,2900,5812,Restaurant,Dolmama,35583290,SUCCESS,0,5274150
113674,63,2024-05-07 13:03,4900,5912,Pharmacy,PharmAm,35583290,SUCCESS,0,5193690
113675,63,2024-05-08 07:05,54800,3001,Travel,FlyDubai,35583290,SUCCESS,0,5030043
